plugin,formid,editor_id,modding_use,detail_status,validation
Dawnguard.esm,Skyrim.esm:01525F,HobsFallCave01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:00916B,MarasEyePondExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:01EE78,POIBlackreach05,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:01EE6D,POIBlackreach07,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:016A0C,SolitudeBardsCollege,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:0092BC,SolitudeDocks01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:016A0E,SolitudeWinkingSkeever,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Dawnguard.esm:000C1D,TempleStart,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Dawnguard.esm:003358,testJoelDLCholdingCell,civic authority cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:015201,TolvaldsCave01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:0275D9,TolvaldsCave02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:0275D8,TolvaldsCave03,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Dawnguard.esm:000804,VampireDungeon01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:0165A3,WhiterunDragonsreach,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:00B4B9,WindhelmDocksExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:097299,WindhelmPalaceUpstairs01,civic authority cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:013810,WinterholdCollegeArcanaeum,civic authority cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dawnguard.esm,Skyrim.esm:05D01D,WinterholdTheFrozenHearthCellar,civic authority cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Update.esm:0030E8,ccPlaceholder16Interior01,civic authority cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Update.esm:0030E7,ccPlaceholder17Interior01,civic authority cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EF38,DLC2AttiusFarmExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:0142FC,DLC2BloodskalBarrow01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:024CAD,DLC2BloodskalBarrow01a,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01E8CC,DLC2BloodskalBarrow02,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EE74,DLC2BloodskalBarrowExterior01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:03109D,DLC2Book01Dungeon,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:03B065,DLC2Book01DungeonA,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01C155,DLC2Book01DungeonEnd01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01C165,DLC2Book01DungeonEnd02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01C166,DLC2Book01DungeonEnd03,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01C168,DLC2Book01DungeonEnd04,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01C163,DLC2Book01DungeonEnd05,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01C152,DLC2Book01DungeonEnd06,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01C167,DLC2Book01DungeonEnd07,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01C2AB,DLC2Book02DungeonExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01EDE2,DLC2Book02DungeonNEW,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:0142F3,DLC2Book03Dungeon,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:0142F4,DLC2Book07Dungeon,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01BBFB,DLC2BristlebackCave01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00ED4D,DLC2BristlebackCaveExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:03377B,DLC2BrokenTuskMine01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00ED6D,DLC2BrokenTuskMineExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:0142FB,DLC2CastleKarstaagRuins01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00ED28,DLC2CastleKarstaagRuinsExterior01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00ED27,DLC2CastleKarstaagRuinsExterior02,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00ED07,DLC2CastleKarstaagRuinsExterior03,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00ED08,DLC2CastleKarstaagRuinsExterior04,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00ED29,DLC2CastleKarstaagRuinsExterior05,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01C080,DLC2DamphallMine01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EE32,DLC2DamphallMineExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:026E93,DLC2GlacialCave,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00ED04,DLC2GlacialCaveExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:0142F6,DLC2GyldenhulBarrow01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EDA0,DLC2GyldenhulBarrowExterior01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:039EAC,DLC2HarstradCave01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:029EEB,DLC2HoldingCellBard,civic authority cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:017B6A,DLC2HrothmundsBarrow01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00ED89,DLC2HrothmundsBarrowExterior01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:0142EE,DLC2KolbjornBarrow01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EF16,DLC2KolbjornBarrowExterior01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EEB6,DLC2RavenRock01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EEB5,DLC2RavenRock02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EED7,DLC2RavenRock03,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EED6,DLC2RavenRock04,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EED8,DLC2RavenRock05,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EEF8,DLC2RavenRock06,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EEF7,DLC2RavenRock07,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EEB4,DLC2RavenRock08,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EEF6,DLC2RavenRock09,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:03929E,DLC2RRBulwarkCave,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:0209C6,DLC2RRHoldingCell,civic authority cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:018277,DLC2RRIenthFarm,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01844F,DLC2RRMorvaynManorChambers,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:035F67,DLC2RRMorvaynTomb,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:017EC3,DLC2RRTemple,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:024D9D,DLC2RRTempleTomb,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:01F288,DLC2RRUlenTomb,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EDA8,DLC2SnowcladRuinsExterior01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EDC9,DLC2SnowcladRuinsExterior02,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EDA9,DLC2SnowcladRuinsExterior03,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:018F4B,DLC2SVGreathall,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:0142F0,DLC2TempleOfMiraak01,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:019CD7,DLC2TempleofMiraak02,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EE0A,DLC2TempleofMiraakExterior01,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EDE9,DLC2TempleofMiraakExterior02,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EE09,DLC2TempleOfMiraakExterior03,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EE2B,DLC2TempleofMiraakExterior04,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EDE8,DLC2TempleOfMiraakExterior05,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EDA6,DLC2TempleofMiraakSecretExit,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EE07,DLC2ThirskMeadHallExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:016FEB,DLC2ThirskMeadHallInterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:0142EF,DLC2VahloksTomb01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00EE48,DLC2VahloksTombExterior01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:0142ED,DLC2WhiteRidgeBarrow01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:03C7F5,DLC2WhiteRidgeBarrow02,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Dragonborn.esm:00ED8B,DLC2WhiteRidgeBarrowExterior01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Skyrim.esm:00B4B8,HlaaluFarmExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Skyrim.esm:007173,SkyHavenTempleExterior02,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Skyrim.esm:01B513,TestCWHoldStart,civic authority cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Skyrim.esm:00B4B9,WindhelmDocksExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Dragonborn.esm,Skyrim.esm:00B4BA,WindhelmExterior02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
HearthFires.esm,Skyrim.esm:009B00,BilegulchMineExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
HearthFires.esm,Skyrim.esm:0070F7,BlindCliffCaveExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
HearthFires.esm,Skyrim.esm:013A8A,DarkwaterCrossingGoldenrockMine,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
HearthFires.esm,Skyrim.esm:02C778,DawnstarIronBreakerMine,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
HearthFires.esm,Skyrim.esm:02C779,DawnstarQuicksilverMine,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
HearthFires.esm,Skyrim.esm:013A80,DawnstarTheWhiteHall,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
HearthFires.esm,Skyrim.esm:008ED5,DawnstarWesternMineExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
HearthFires.esm,Skyrim.esm:013A7F,DawnstarWindpeakInn,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
HearthFires.esm,Skyrim.esm:013A7E,DragonBridgeFarm,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
HearthFires.esm,Skyrim.esm:009773,EmbershardMineExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
